Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
DE,P_Gas_OCGT,Gas_Synth,3,2045,2.222222222,,Fraction,,,
DE,P_Gas_Engines,Gas_Synth,3,2045,2.564102564,,Fraction,,,
World,CHP_Coal_Hardcoal,Hardcoal,1,2050,2.325581395,,Fraction,,,
World,CHP_Coal_Lignite,Lignite,1,2050,2.325581395,,Fraction,,,
World,CHP_Gas,Gas_Natural,1,2050,1.587301587,,Fraction,,,
World,CHP_Nuclear,Nuclear,1,2050,2.380952381,,Fraction,,,
World,CHP_Biomass,Biomass,1,2050,2.857142857,,Fraction,,,
World,D_Battery_Li-Ion,Power,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Battery_Redox,Power,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_H2,H2,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Gas_Methane,Gas_Natural,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLI,Heat_Low_Industrial,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_Heat_HLR,Heat_Low_Residential,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS,Power,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_PHS_Residual,Power,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,D_CAES,Power,1,2050,1.0,,Fraction,"Irrelevant, efficiency in TechnologyToStorage",06.09.2023,Stian Backe <stian.backe@sintef.no>
World,FRT_Rail_Conv,Oil,1,2050,0.145676692,,Fraction,,,
World,FRT_Rail_Electric,Power,1,2050,0.078007519,,Fraction,,,
World,FRT_Road_OH,Power,1,2050,0.07689,,Fraction,,,
World,FRT_Road_BEV,Power,1,2050,0.59125,,Fraction,,,
World,FRT_Road_H2,H2,1,2050,0.581,,Fraction,,,
World,FRT_Road_ICE,Oil,1,2050,0.590285714,,Fraction,,,
World,FRT_Road_ICE,Biofuel,2,2050,0.7632,,Fraction,,,
World,FRT_Road_PHEV,Power,1,2050,0.1169975,,Fraction,,,
World,FRT_Road_PHEV,Oil,1,2050,0.46799,,Fraction,,,
World,FRT_Road_PHEV,Power,2,2050,0.140397,,Fraction,,,
World,FRT_Road_PHEV,Biofuel,2,2050,0.7632,,Fraction,,,
World,FRT_Ship_Bio,Biofuel,1,2050,0.102325581,,Fraction,,,
World,FRT_Ship_Conv,Oil,1,2050,0.093023256,,Fraction,,,
World,HHT_Biomass,Biomass,1,2050,1.176470588,,Fraction,,,
World,HHT_Coal_Hardcoal,Hardcoal,1,2050,1.333333333,,Fraction,,,
World,HHT_Coal_Lignite,Lignite,1,2050,1.333333333,,Fraction,,,
World,HHT_Electric_Furnace,Power,1,2050,1.0,,Fraction,,,
World,HHT_Gas,Gas_Natural,1,2050,1.111111111,,Fraction,,,
World,HHT_Oil,Oil,1,2050,1.176470588,,Fraction,,,
World,HHT_Geothermal,Power,1,2050,0.256410256,,Fraction,,,
World,HHT_H2,H2,1,2050,1.960784314,,Fraction,,,
World,HLT_Biomass,Biomass,1,2050,1.176470588,,Fraction,,,
World,HLT_Coal_Hardcoal,Hardcoal,1,2050,1.333333333,,Fraction,,,
World,HLT_Coal_Lignite,Lignite,1,2050,1.333333333,,Fraction,,,
World,HLT_Electric_Furnace,Power,1,2050,1.0,,Fraction,,,
World,HLT_Gas,Gas_Natural,1,2050,1.111111111,,Fraction,,,
World,HLT_Heatpump,Power,1,2050,0.285714286,,Fraction,,,
World,HLT_Rooftop_Commercial,Area_Rooftop_Commercial,1,2050,0.165826357,,Fraction,,,
World,HLT_Rooftop_Residential,Area_Rooftop_Residential,1,2050,0.165826357,,Fraction,,,
World,HLT_Oil,Oil,1,2050,1.176470588,,Fraction,,,
World,HLT_Geothermal,Power,1,2050,0.25,,Fraction,,,
World,P_Coal_Hardcoal,Hardcoal,1,2050,2.254901961,,Fraction,,,
World,P_Coal_Lignite,Lignite,1,2050,2.127659574,,Fraction,,,
World,P_Gas,Gas_Natural,1,2050,1.587301587,,Fraction,,,
World,P_Nuclear,Nuclear,1,2050,2.380952381,,Fraction,,,
World,P_Oil,Oil,1,2050,2.631578947,,Fraction,,,
World,P_Biomass,Biomass,1,2050,2.43902439,,Fraction,,,
World,PSNG_Air_Bio,Biofuel,1,2050,1.192178771,,Fraction,,,
World,PSNG_Air_Conv,Oil,1,2050,1.083798883,,Fraction,,,
World,PSNG_Air_H2,H2,1,2050,1.10547486,,Fraction,,,
World,PSNG_Rail_Conv,Oil,1,2050,0.574074074,,Fraction,,,
World,PSNG_Rail_Electric,Power,1,2050,0.3125,,Fraction,,,
World,PSNG_Road_BEV,Power,1,2050,0.31,,Fraction,,,
World,PSNG_Road_H2,H2,1,2050,0.3,,Fraction,,,
World,PSNG_Road_ICE,Oil,1,2050,1.07,,Fraction,,,
World,PSNG_Road_ICE,Biofuel,2,2050,1.712,,Fraction,,,
World,PSNG_Road_PHEV,Power,1,2050,0.125,,Fraction,,,
World,PSNG_Road_PHEV,Oil,1,2050,0.5,,Fraction,,,
World,PSNG_Road_PHEV,Power,2,2050,0.15,,Fraction,,,
World,PSNG_Road_PHEV,Biofuel,2,2050,0.6,,Fraction,,,
World,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,1,2050,0.165826357,,Fraction,,,
World,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,1,2050,0.165826357,,Fraction,,,
World,X_Electrolysis,Power,1,2050,1.265822785,,Fraction,,,
World,X_Fuel_Cell,H2,1,2050,1.960784314,,Fraction,,,
World,X_Fuel_Cell,H2,2,2050,2.5,,Fraction,,,
World,X_Methanation,H2,1,2050,1.298701299,,Fraction,,,
World,X_Methanation,Biomass,2,2050,1.351351351,,Fraction,,,
World,CHP_Biomass_CCS,Biomass,1,2050,2.857142857,,Fraction,,,
World,P_Biomass_CCS,Biomass,1,2050,2.631578947,,Fraction,,,
World,CHP_Biomass_CCS,CCS,1,2050,0.22,,Fraction,,,
World,P_Biomass_CCS,CCS,1,2050,0.202631579,,Fraction,,,
World,CHP_Gas,Gas_Bio,2,2050,1.587301587,,Fraction,,,
World,HHT_Gas,Gas_Bio,2,2050,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Bio,2,2050,1.111111111,,Fraction,,,
World,P_Gas,Gas_Bio,2,2050,1.587301587,,Fraction,,,
World,CHP_Gas,Gas_Synth,3,2050,1.587301587,,Fraction,,,
World,HHT_Gas,Gas_Synth,3,2050,1.111111111,,Fraction,,,
World,HLT_Gas,Gas_Synth,3,2050,1.111111111,,Fraction,,,
World,P_Gas,Gas_Synth,3,2050,1.587301587,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Natural,1,2050,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Bio,2,2050,1.111111111,,Fraction,,,
World,HLR_Gas_Boiler,Gas_Synth,3,2050,1.111111111,,Fraction,,,
World,HLR_Gas_CHP,Gas_Natural,1,2050,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Bio,2,2050,1.219512195,,Fraction,,,
World,HLR_Gas_CHP,Gas_Synth,3,2050,1.219512195,,Fraction,,,
World,HLR_Biomass,Biomass,1,2050,1.176470588,,Fraction,,,
World,HLR_Biomass_CHP,Biomass,1,2050,1.25,,Fraction,,,
World,HLR_Hardcoal,Hardcoal,1,2050,1.333333333,,Fraction,,,
World,HLR_Lignite,Lignite,1,2050,1.333333333,,Fraction,,,
World,HLR_Hardcoal_CHP,Hardcoal,1,2050,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP,Lignite,1,2050,1.666666667,,Fraction,,,
World,HLR_Direct_Electric,Power,1,2050,1.0,,Fraction,,,
World,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2050,0.165826357,,Fraction,,,
World,HLR_Heatpump_Aerial,Power,1,2050,0.333333333,,Fraction,,,
World,HLR_Heatpump_Ground,Power,1,2050,0.25,,Fraction,,,
World,HLR_Oil_Boiler,Oil,1,2050,1.176470588,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Natural,1,2050,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Bio,2,2050,1.111111111,,Fraction,,,
World,HLI_Gas_Boiler,Gas_Synth,3,2050,1.111111111,,Fraction,,,
World,HLI_Gas_CHP,Gas_Natural,1,2050,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Bio,2,2050,1.219512195,,Fraction,,,
World,HLI_Gas_CHP,Gas_Synth,3,2050,1.219512195,,Fraction,,,
World,HLI_Biomass,Biomass,1,2050,1.176470588,,Fraction,,,
World,HLI_Biomass_CHP,Biomass,1,2050,1.25,,Fraction,,,
World,HLI_Hardcoal,Hardcoal,1,2050,1.333333333,,Fraction,,,
World,HLI_Lignite,Lignite,1,2050,1.333333333,,Fraction,,,
World,HLI_Hardcoal_CHP,Hardcoal,1,2050,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP,Lignite,1,2050,1.666666667,,Fraction,,,
World,HLI_Direct_Electric,Power,1,2050,1.01010101,,Fraction,,,
World,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2050,0.165826357,,Fraction,,,
World,HLI_Fuelcell,H2,1,2050,1.960784314,,Fraction,,,
World,HLI_Fuelcell,H2,2,2050,2.5,,Fraction,,,
World,HLI_Oil_Boiler,Oil,1,2050,1.176470588,,Fraction,,,
World,HLI_Oil_CHP,Oil,1,2050,1.351351351,,Fraction,,,
World,HMI_Gas,Gas_Natural,1,2050,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Bio,2,2050,1.098901099,,Fraction,,,
World,HMI_Gas,Gas_Synth,3,2050,1.098901099,,Fraction,,,
World,HMI_H2,H2,1,2050,1.098901099,,Fraction,,,
World,HMI_Biomass,Biomass,1,2050,1.357466063,,Fraction,,,
World,HMI_HardCoal,Hardcoal,1,2050,1.416361416,,Fraction,,,
World,HMI_Steam_Electric,Power,1,2050,1.030927835,,Fraction,,,
World,HMI_Oil,Oil,1,2050,1.677270098,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,1,2050,2.056766763,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,2,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF,Gas_Natural,2,2050,0.364029516,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,3,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF,Gas_Synth,3,2050,0.364029516,,Fraction,,,
World,HHI_BF_BOF,Hardcoal,4,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF,Gas_Bio,4,2050,0.364029516,,Fraction,,,
World,HHI_DRI_EAF,Power,1,2050,0.391926318,,Fraction,,,
World,HHI_DRI_EAF,Gas_Natural,1,2050,2.057613169,,Fraction,,,
World,HHI_DRI_EAF,Power,2,2050,0.391926318,,Fraction,,,
World,HHI_DRI_EAF,Gas_Synth,2,2050,2.057613169,,Fraction,,,
World,HHI_DRI_EAF,Power,3,2050,0.391926318,,Fraction,,,
World,HHI_DRI_EAF,Gas_Bio,3,2050,2.057613169,,Fraction,,,
World,HHI_Scrap_EAF,Power,1,2050,1.322751323,,Fraction,,,
World,HHI_H2DRI_EAF,Power,1,2050,0.970017637,,Fraction,,,
World,HHI_H2DRI_EAF,H2,1,2050,1.969429747,,Fraction,,,
World,HHI_Molten_Electrolysis,Power,1,2050,1.25,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,1,2050,1.859319257,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Natural,1,2050,0.464829814,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,2,2050,1.859319257,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Synth,2,2050,0.464829814,,Fraction,,,
World,HHI_Bio_BF_BOF,Biomass,3,2050,1.859319257,,Fraction,,,
World,HHI_Bio_BF_BOF,Gas_Bio,3,2050,0.464829814,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,1,2050,2.056766763,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,1,2050,0.023348416,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,2,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Natural,2,2050,0.364029516,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,2,2050,0.018980499,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,3,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Synth,3,2050,0.364029516,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,3,2050,0.016529852,,Fraction,,,
World,HHI_BF_BOF_CCS,Hardcoal,4,2050,1.456118062,,Fraction,,,
World,HHI_BF_BOF_CCS,Gas_Bio,4,2050,0.364029516,,Fraction,,,
World,HHI_BF_BOF_CCS,CCS,4,2050,0.016529852,,Fraction,,,
World,HHI_DRI_EAF_CCS,Power,1,2050,0.391926318,,Fraction,,,
World,HHI_DRI_EAF_CCS,Gas_Natural,1,2050,2.057613169,,Fraction,,,
World,HHI_DRI_EAF_CCS,CCS,1,2050,0.013851852,,Fraction,,,
World,HLI_Biomass_CHP_CCS,Biomass,1,2050,1.25,,Fraction,,,
World,HLI_Biomass_CHP_CCS,CCS,1,2050,0.09625,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2050,1.666666667,,Fraction,,,
World,HLI_Hardcoal_CHP_CCS,CCS,1,2050,0.01892,,Fraction,,,
World,HLI_Lignite_CHP_CCS,Lignite,1,2050,1.666666667,,Fraction,,,
World,HLI_Lignite_CHP_CCS,CCS,1,2050,0.0202,,Fraction,,,
World,HLR_Biomass_CHP_CCS,Biomass,1,2050,1.25,,Fraction,,,
World,HLR_Biomass_CHP_CCS,CCS,1,2050,0.09625,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2050,1.666666667,,Fraction,,,
World,HLR_Hardcoal_CHP_CCS,CCS,1,2050,0.01892,,Fraction,,,
World,HLR_Lignite_CHP_CCS,Lignite,1,2050,1.666666667,,Fraction,,,
World,HLR_Lignite_CHP_CCS,CCS,1,2050,0.0202,,Fraction,,,
World,HMI_Gas_CCS,Gas_Natural,1,2050,1.098901099,,Fraction,,,
World,HMI_Gas_CCS,CCS,1,2050,0.007397802,,Fraction,,,
World,HMI_HardCoal_CCS,Hardcoal,1,2050,1.416361416,,Fraction,,,
World,HMI_HardCoal_CCS,CCS,1,2050,0.016078535,,Fraction,,,
World,P_Coal_Hardcoal_CCS,Hardcoal,1,2050,2.254901961,,Fraction,,,
World,P_Coal_Hardcoal_CCS,CCS,1,2050,0.025597647,,Fraction,,,
World,P_Coal_Lignite_CCS,Lignite,1,2050,2.127659574,,Fraction,,,
World,P_Coal_Lignite_CCS,CCS,1,2050,0.025787234,,Fraction,,,
World,P_Gas_CCS,Gas_Natural,1,2050,1.587301587,,Fraction,,,
World,P_Gas_CCS,CCS,1,2050,0.018019048,,Fraction,,,
World,X_SMR,Gas_Natural,1,2050,1.428571429,,Fraction,,,
World,X_SMR,Heat_Medium_Industrial,1,2050,0.285437162,,Fraction,,,
World,X_ATR_CCS,Gas_Natural,1,2050,1.2,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,Power,1,2050,0.05,,Fraction,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 22 GHR + ATR + CO2 capture large size centralized,01.02.2024,Stian Backe <stian.backe@sintef.no>
World,HLR_H2_Boiler,H2,1,2050,1.098901099,,Fraction,,,
World,HLI_H2_Boiler,H2,1,2050,1.098901099,,Fraction,,,
World,X_Biofuel,Biomass,1,2050,1.333333333,,Fraction,,,
DE,FRT_Rail_Conv,Oil,1,2050,0.701745435,,Fraction,,,
DE,FRT_Rail_Conv,Biofuel,2,2050,0.842094522,,Fraction,,,
DE,FRT_Rail_Conv,Powerfuel,3,2050,0.701745435,,Fraction,,,
DE,FRT_Rail_Electric,Power,1,2050,0.345461869,,Fraction,,,
DE,FRT_Road_OH,Power,1,2050,0.340512857,,Fraction,,,
DE,FRT_Road_BEV,Power,1,2050,2.732678571,,Fraction,,,
DE,FRT_Road_H2,H2,1,2050,2.687285714,,Fraction,,,
DE,FRT_Road_ICE,Oil,1,2050,2.880062041,,Fraction,,,
DE,FRT_Road_ICE,Biofuel,2,2050,3.448760163,,Fraction,,,
DE,FRT_Road_ICE,Powerfuel,3,2050,2.880062041,,Fraction,,,
DE,FRT_Road_PHEV,Power,1,2050,0.518131786,,Fraction,,,
DE,FRT_Road_PHEV,Oil,1,2050,2.290946114,,Fraction,,,
DE,FRT_Road_PHEV,Power,2,2050,0.621758143,,Fraction,,,
DE,FRT_Road_PHEV,Biofuel,2,2050,3.713014857,,Fraction,,,
DE,FRT_Road_PHEV,Power,3,2050,0.518131786,,Fraction,,,
DE,FRT_Road_PHEV,Powerfuel,3,2050,2.290946114,,Fraction,,,
DE,FRT_Ship_Bio,Biofuel,1,2050,0.537727575,,Fraction,,,
DE,FRT_Ship_Conv,Oil,1,2050,0.448106312,,Fraction,,,
DE,FRT_Ship_Conv,Powerfuel,2,2050,0.448106312,,Fraction,,,
DE,P_Coal_Hardcoal,Hardcoal,1,2050,1.995501874,,Fraction,,,
DE,P_Coal_Lignite,Lignite,1,2050,2.078564192,,Fraction,,,
DE,P_Gas,Gas_Natural,1,2050,1.561731994,,Fraction,,,
DE,P_Nuclear,Nuclear,1,2050,2.320829284,,Fraction,,,
DE,P_Oil,Oil,1,2050,2.560544218,,Fraction,,,
DE,P_Biomass,Biomass,1,2050,2.219744483,,Fraction,,,
DE,PSNG_Air_Bio,Biofuel,1,2050,1.602815642,,Fraction,,,
DE,PSNG_Air_Conv,Oil,1,2050,1.080734238,,Fraction,,,
DE,PSNG_Air_Conv,Powerfuel,2,2050,1.080734238,,Fraction,,,
DE,PSNG_Air_H2,H2,1,2050,1.122218675,,Fraction,,,
DE,PSNG_Rail_Conv,Oil,1,2050,0.553079365,,Fraction,,,
DE,PSNG_Rail_Conv,Biofuel,2,2050,0.663695238,,Fraction,,,
DE,PSNG_Rail_Conv,Powerfuel,3,2050,0.553079365,,Fraction,,,
DE,PSNG_Rail_Electric,Power,1,2050,0.276785714,,Fraction,,,
DE,PSNG_Road_BEV,Power,1,2050,0.274571429,,Fraction,,,
DE,PSNG_Road_H2,H2,1,2050,0.265714286,,Fraction,,,
DE,PSNG_Road_ICE,Oil,1,2050,1.06744,,Fraction,,,
DE,PSNG_Road_ICE,Biofuel,2,2050,1.685961143,,Fraction,,,
DE,PSNG_Road_ICE,Powerfuel,3,2050,1.06744,,Fraction,,,
DE,PSNG_Road_PHEV,Power,1,2050,0.110714286,,Fraction,,,
DE,PSNG_Road_PHEV,Oil,1,2050,0.481714286,,Fraction,,,
DE,PSNG_Road_PHEV,Power,2,2050,0.132857143,,Fraction,,,
DE,PSNG_Road_PHEV,Biofuel,2,2050,0.578057143,,Fraction,,,
DE,PSNG_Road_PHEV,Power,3,2050,0.110714286,,Fraction,,,
DE,PSNG_Road_PHEV,Powerfuel,3,2050,0.481714286,,Fraction,,,
DE,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,4,2050,3.869387755,,Fraction,,,
DE,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,4,2050,3.869387755,,Fraction,,,
DE,X_Electrolysis,Power,1,2050,1.196383363,,Fraction,,,
DE,X_Fuel_Cell,H2,1,2050,1.709803922,,Fraction,,,
DE,X_Fuel_Cell,H2,2,2050,2.108163265,,Fraction,,,
DE,X_Methanation,H2,1,2050,1.220673204,,Fraction,,,
DE,X_Methanation,Biomass,2,2050,1.297812098,,Fraction,,,
DE,CHP_Biomass_CCS,Biomass,1,2050,2.57414966,,Fraction,,,
DE,P_Biomass_CCS,Biomass,1,2050,2.382957393,,Fraction,,,
DE,CHP_Gas,Gas_Bio,2,2050,1.561731994,,Fraction,,,
DE,HHT_Gas,Gas_Bio,2,2050,1.106273621,,Fraction,,,
DE,HLT_Gas,Gas_Bio,2,2050,1.106273621,,Fraction,,,
DE,P_Gas,Gas_Bio,2,2050,1.561731994,,Fraction,,,
DE,CHP_Gas,Gas_Synth,3,2050,1.561731994,,Fraction,,,
DE,HHT_Gas,Gas_Synth,3,2050,1.106273621,,Fraction,,,
DE,HLT_Gas,Gas_Synth,3,2050,1.106273621,,Fraction,,,
DE,P_Gas,Gas_Synth,3,2050,1.561731994,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Natural,1,2050,1.106273621,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Bio,2,2050,1.106273621,,Fraction,,,
DE,HLR_Gas_Boiler,Gas_Synth,3,2050,1.106273621,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Natural,1,2050,1.209955202,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Bio,2,2050,1.209955202,,Fraction,,,
DE,HLR_Gas_CHP,Gas_Synth,3,2050,1.209955202,,Fraction,,,
DE,HLR_Biomass,Biomass,1,2050,1.211904762,,Fraction,,,
DE,HLR_Biomass_CHP,Biomass,1,2050,1.456410256,,Fraction,,,
DE,HLR_Hardcoal,Hardcoal,1,2050,1.318820862,,Fraction,,,
DE,HLR_Lignite,Lignite,1,2050,1.318820862,,Fraction,,,
DE,HLR_Hardcoal_CHP,Hardcoal,1,2050,1.637641723,,Fraction,,,
DE,HLR_Lignite_CHP,Lignite,1,2050,1.637641723,,Fraction,,,
DE,HLR_Direct_Electric,Power,1,2050,1.0,,Fraction,,,
DE,HLR_Solar_Thermal,Area_Rooftop_Residential,1,2050,0.140557579,,Fraction,,,
DE,HLR_Heatpump_Aerial,Power,1,2050,0.282539683,,Fraction,,,
DE,HLR_Heatpump_Ground,Power,1,2050,0.211904762,,Fraction,,,
DE,HLR_Oil_Boiler,Oil,1,2050,1.168787515,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Natural,1,2050,1.106273621,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Bio,2,2050,1.106273621,,Fraction,,,
DE,HLI_Gas_Boiler,Gas_Synth,3,2050,1.106273621,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Natural,1,2050,1.209955202,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Bio,2,2050,1.209955202,,Fraction,,,
DE,HLI_Gas_CHP,Gas_Synth,3,2050,1.209955202,,Fraction,,,
DE,HLI_Biomass,Biomass,1,2050,1.211904762,,Fraction,,,
DE,HLI_Biomass_CHP,Biomass,1,2050,1.456410256,,Fraction,,,
DE,HLI_Hardcoal,Hardcoal,1,2050,1.318820862,,Fraction,,,
DE,HLI_Lignite,Lignite,1,2050,1.318820862,,Fraction,,,
DE,HLI_Hardcoal_CHP,Hardcoal,1,2050,1.637641723,,Fraction,,,
DE,HLI_Lignite_CHP,Lignite,1,2050,1.637641723,,Fraction,,,
DE,HLI_Direct_Electric,Power,1,2050,1.008561809,,Fraction,,,
DE,HLI_Solar_Thermal,Area_Rooftop_Commercial,1,2050,0.140557579,,Fraction,,,
DE,HLI_Fuelcell,H2,1,2050,1.709803922,,Fraction,,,
DE,HLI_Fuelcell,H2,2,2050,2.108163265,,Fraction,,,
DE,HLI_Oil_Boiler,Oil,1,2050,1.168787515,,Fraction,,,
DE,HLI_Oil_CHP,Oil,1,2050,1.336054422,,Fraction,,,
DE,HMI_Gas,Gas_Natural,1,2050,1.094595201,,Fraction,,,
DE,HMI_Gas,Gas_Bio,2,2050,1.094595201,,Fraction,,,
DE,HMI_Gas,Gas_Synth,3,2050,1.094595201,,Fraction,,,
DE,HMI_H2,H2,1,2050,1.07306571,,Fraction,,,
DE,HMI_Biomass,Biomass,1,2050,1.302995044,,Fraction,,,
DE,HMI_HardCoal,Hardcoal,1,2050,1.398234117,,Fraction,,,
DE,HMI_Steam_Electric,Power,1,2050,1.026215022,,Fraction,,,
DE,HMI_Oil,Oil,1,2050,1.647783509,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,1,2050,2.01075787,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,2,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF,Gas_Natural,2,2050,0.348180611,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,3,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF,Gas_Synth,3,2050,0.348180611,,Fraction,,,
DE,HHI_BF_BOF,Hardcoal,4,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF,Gas_Bio,4,2050,0.348180611,,Fraction,,,
DE,HHI_DRI_EAF,Power,1,2050,0.332204212,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Natural,1,2050,2.011567425,,Fraction,,,
DE,HHI_DRI_EAF,Power,2,2050,0.332204212,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Synth,2,2050,2.011567425,,Fraction,,,
DE,HHI_DRI_EAF,Power,3,2050,0.332204212,,Fraction,,,
DE,HHI_DRI_EAF,Gas_Bio,3,2050,2.011567425,,Fraction,,,
DE,HHI_Scrap_EAF,Power,1,2050,1.273570169,,Fraction,,,
DE,HHI_H2DRI_EAF,Power,1,2050,0.822205425,,Fraction,,,
DE,HHI_H2DRI_EAF,H2,1,2050,1.716190956,,Fraction,,,
DE,HHI_Molten_Electrolysis,Power,1,2050,1.211904762,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,1,2050,1.72837537,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Natural,1,2050,0.444592326,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,2,2050,1.72837537,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Synth,2,2050,0.444592326,,Fraction,,,
DE,HHI_Bio_BF_BOF,Biomass,3,2050,1.72837537,,Fraction,,,
DE,HHI_Bio_BF_BOF,Gas_Bio,3,2050,0.444592326,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,1,2050,2.01075787,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,2,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Natural,2,2050,0.348180611,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,3,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Synth,3,2050,0.348180611,,Fraction,,,
DE,HHI_BF_BOF_CCS,Hardcoal,4,2050,1.436259861,,Fraction,,,
DE,HHI_BF_BOF_CCS,Gas_Bio,4,2050,0.348180611,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Power,1,2050,0.332204212,,Fraction,,,
DE,HHI_DRI_EAF_CCS,Gas_Natural,1,2050,2.011567425,,Fraction,,,
DE,HLI_Biomass_CHP_CCS,Biomass,1,2050,1.456410256,,Fraction,,,
DE,HLI_Hardcoal_CHP_CCS,Hardcoal,1,2050,1.637641723,,Fraction,,,
DE,HLI_Lignite_CHP_CCS,Lignite,1,2050,1.637641723,,Fraction,,,
DE,HLR_Biomass_CHP_CCS,Biomass,1,2050,1.456410256,,Fraction,,,
DE,HLR_Hardcoal_CHP_CCS,Hardcoal,1,2050,1.637641723,,Fraction,,,
