Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by,
World,P_Wind_Onshore_Opt,2018,22.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2020,22.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2021,21.90,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2025,21.50,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2030,21.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2035,20.50,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2040,20.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2045,20.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2050,20.00,,MEUR/GW,EU REF2020 scenario: onshore high resource area,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2055,20.00,,MEUR/GW,same as 2050 for now,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,P_Wind_Onshore_Opt,2060,20.00,,MEUR/GW,same as 2050 for now,04.09.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Biogas,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Grass,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Paper_Cardboard,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Residues,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Roundwood,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2018,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2020,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2021,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2025,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2030,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2035,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2040,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2045,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2050,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2055,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,R_Wood,2060,0.01,,MEUR/GW,assumption: only variable costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_ATR_CCS,2018,24,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2020,24,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2021,24,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2025,24,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2030,21,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2035,21,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2040,21,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2045,21,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2050,21,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_ATR_CCS,2055,21,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_ATR_CCS,2060,21,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Biofuel,2018,38,,MEUR/GW,,,,
World,X_Biofuel,2020,38,,MEUR/GW,,,,
World,X_Biofuel,2021,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2025,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2030,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2035,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2040,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2045,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2050,38,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Biofuel,2055,38,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Biofuel,2060,38,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_DAC_HT,2018,815,,MEUR/GW,,,,
World,X_DAC_HT,2020,780.0714286,,MEUR/GW,,,,
World,X_DAC_HT,2021,,,MEUR/GW,,,,
World,X_DAC_HT,2025,545.3714286,,MEUR/GW,,,,
World,X_DAC_HT,2030,329.4,,MEUR/GW,,,,
World,X_DAC_HT,2035,266.3857143,,MEUR/GW,,,,
World,X_DAC_HT,2040,208.2142857,,MEUR/GW,,,,
World,X_DAC_HT,2045,180.8857143,,MEUR/GW,,,,
World,X_DAC_HT,2050,155.4,,MEUR/GW,,,,
World,X_DAC_HT,2055,155.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_DAC_HT,2060,155.4,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_DAC_LT,2018,730,,MEUR/GW,,,,
World,X_DAC_LT,2020,698.7142857,,MEUR/GW,,,,
World,X_DAC_LT,2021,,,MEUR/GW,,,,
World,X_DAC_LT,2025,488.2285714,,MEUR/GW,,,,
World,X_DAC_LT,2030,294.5428571,,MEUR/GW,,,,
World,X_DAC_LT,2035,238.2142857,,MEUR/GW,,,,
World,X_DAC_LT,2040,186.2142857,,MEUR/GW,,,,
World,X_DAC_LT,2045,161.9428571,,MEUR/GW,,,,
World,X_DAC_LT,2050,139.3,,MEUR/GW,,,,
World,X_DAC_LT,2055,139.3,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_DAC_LT,2060,139.3,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2018,48,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2020,48,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2021,48,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2025,35,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2030,22,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2035,19.5,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2040,17,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2045,14.5,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2050,12,,MEUR/GW,Hydrogen production via alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2055,12,,MEUR/GW,same as 2050 for now,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Electrolysis,2060,12,,MEUR/GW,same as 2050 for now,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Fuel_Cell,2018,66.70074265,,MEUR/GW,,,,
World,X_Fuel_Cell,2020,66.70074265,,MEUR/GW,,,,
World,X_Fuel_Cell,2021,66.70074265,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2025,56.5288794,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2030,46.35701615,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2035,44.7146895,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2040,43.07236286,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2045,41.54640423,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2050,40.02044559,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,X_Fuel_Cell,2055,40.02044559,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Fuel_Cell,2060,40.02044559,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,X_Gasifier,2018,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Gasifier,2020,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Gasifier,2021,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Gasifier,2025,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
World,X_Gasifier,2030,5,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>,
