Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
DE_ST,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CZ,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CZ,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CZ,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CZ,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CH,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CH,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CH,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,CH,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,BE,Power,2.1425,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,BE,Biomass,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Baltic,BE,H2,0.0053,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BB,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BE,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BW,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_BY,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HB,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HE,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_HH,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_MV,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NI,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_NRW,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_RP,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SH,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SL,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_SN,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_ST,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_TH,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
DE_Nord,BE,Gas_Natural,0.0039,,Mâ‚¬/GW,needs update,20.09.2023,Jonathan Hanto <joh@wip.tu-berlin.de>
