Region,Technology,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
PL,HHI_DRI_EAF,Heat_High_Industrial,2018,42.0892,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HHI_Scrap_EAF,Heat_High_Industrial,2018,5.9033,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI) + slight adjustment,09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HLI_Biomass,Heat_Low_Industrial,2018,25.8701,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HLI_Direct_Electric,Heat_Low_Industrial,2018,5.6404,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HLI_Gas_Boiler,Heat_Low_Industrial,2018,65.7657,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HLI_Hardcoal,Heat_Low_Industrial,2018,33.983,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HLI_Oil_Boiler,Heat_Low_Industrial,2018,10.8717,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,29.249,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Gas,Heat_MediumHigh_Industrial,2018,59.7754,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,67.7551,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Oil,Heat_MediumHigh_Industrial,2018,47.2397,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,4.9561,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Biomass,Heat_MediumLow_Industrial,2018,11.5723,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Gas,Heat_MediumLow_Industrial,2018,42.2151,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,25.5007,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMHI_Oil,Heat_MediumLow_Industrial,2018,9.7772,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PL,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,3.6514,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HHI_BF_BOF,Heat_High_Industrial,2018,0.168,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.5013,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HHI_DRI_EAF,Heat_High_Industrial,2018,5.8575,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HHI_Scrap_EAF,Heat_High_Industrial,2018,0.3668,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HLI_Biomass,Heat_Low_Industrial,2018,13.9747,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HLI_Direct_Electric,Heat_Low_Industrial,2018,1.9145,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HLI_Gas_Boiler,Heat_Low_Industrial,2018,23.6894,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HLI_Hardcoal,Heat_Low_Industrial,2018,0.2953,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HLI_Oil_Boiler,Heat_Low_Industrial,2018,13.4335,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,22.4461,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Gas,Heat_MediumHigh_Industrial,2018,17.2269,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,0.1378,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Oil,Heat_MediumHigh_Industrial,2018,30.2169,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,0.9969,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Biomass,Heat_MediumLow_Industrial,2018,6.6755,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Gas,Heat_MediumLow_Industrial,2018,10.1517,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,0.0871,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMHI_Oil,Heat_MediumLow_Industrial,2018,8.2832,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
PT,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,0.8096,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HHI_BF_BOF,Heat_High_Industrial,2018,17.9379,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HHI_Bio_BF_BOF,Heat_High_Industrial,2018,0.5829,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HHI_DRI_EAF,Heat_High_Industrial,2018,17.9272,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HHI_Scrap_EAF,Heat_High_Industrial,2018,2.7343,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI) + slight adjustment,09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HLI_Biomass,Heat_Low_Industrial,2018,5.6504,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HLI_Direct_Electric,Heat_Low_Industrial,2018,3.0023,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HLI_Gas_Boiler,Heat_Low_Industrial,2018,35.4868,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HLI_Hardcoal,Heat_Low_Industrial,2018,3.0933,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HLI_Oil_Boiler,Heat_Low_Industrial,2018,27.2648,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Biomass,Heat_MediumHigh_Industrial,2018,1.6468,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Gas,Heat_MediumHigh_Industrial,2018,34.3302,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_HardCoal,Heat_MediumHigh_Industrial,2018,9.3445,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Oil,Heat_MediumHigh_Industrial,2018,41.7928,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Steam_Electric,Heat_MediumHigh_Industrial,2018,2.1171,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Biomass,Heat_MediumLow_Industrial,2018,1.9093,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Gas,Heat_MediumLow_Industrial,2018,17.2505,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_HardCoal,Heat_MediumLow_Industrial,2018,2.1167,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMHI_Oil,Heat_MediumLow_Industrial,2018,11.291,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
RO,HMLI_Heatpump,Heat_MediumLow_Industrial,2018,1.3322,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
SE,HHI_BF_BOF,Heat_High_Industrial,2018,10.6784,,PJ,TYNDP 2024 +  SINTEF_Potential_for_Steam_Regeneration_in_Norwegian_Industry + Fraunhofer ISI (2024): Direct electrification of industrial process heat (See calculation file) - District Heat (proportional only for HLI),09.03.2026,Nikita Moskalenko <nim@wip.tu-berlin.de>
